Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
1.675031045E0,-9.08E+00,-3.92E+01,-3.82E-01
1.678986968E0,-1.40E+01,-3.92E+01,8.230500221E-1
1.682941814E0,-1.85E+01,-3.92E+01,6.012000084E0
1.686897895E0,-1.54E+01,-3.92E+01,8.674050331E0
1.690854049E0,-1.15E+01,-3.92E+01,8.635950089E0
1.694810049E0,-8.37E+00,-3.92E+01,7.966050148E0
1.698768271E0,-3.60E+00,-3.92E+01,7.678050518E0
1.702723194E0,3.255000114E0,-3.67E+01,8.751000404E0
1.706679117E0,7.927050591E0,-3.30E+01,1.066605091E1
1.710634659E0,1.091400051E1,-3.09E+01,1.170000076E1
1.714590275E0,9.421050072E0,-2.90E+01,1.070400047E1
1.718554659E0,4.135950089E0,-2.85E+01,8.502000809E0
1.722503497E0,-7.61E-02,-2.74E+01,7.066050529E0
1.726458958E0,-3.47E+00,-2.48E+01,6.088950157E0
1.730414958E0,-5.27E+00,-2.16E+01,4.710000038E0
1.734370717E0,-6.17E+00,-1.91E+01,2.794950247E0
1.738328256E0,-7.72E+00,-1.61E+01,-2.60E+00
1.742285333E0,-1.07E+01,-1.22E+01,-1.31E+01
1.746241424E0,-1.09E+01,-9.84E+00,-1.36E+01
1.750197731E0,-8.88E+00,-8.25E+00,-1.01E+01
1.754154039E0,-6.57E+00,-7.05E+00,-6.22E+00
1.758110246E0,-4.65E+00,-5.99E+00,-3.29E+00
1.762066400E0,-3.26E+00,-4.90E+00,-1.49E+00
1.766022938E0,-2.30E+00,-3.79E+00,-8.42E-01
1.769979468E0,-1.61E+00,-2.70E+00,-1.38E+00
1.773935391E0,-1.07E+00,-1.17E+00,-3.41E+00
1.777893391E0,-3.82E-01,7.080000043E-1,-4.73E+00
1.781847784E0,3.250500262E-1,2.623050213E0,-2.47E+00
1.785803015E0,8.419500589E-1,3.351000071E0,-1.91E-02
1.789759477E0,9.760500193E-1,2.986950159E0,7.605000585E-2
1.793717468E0,1.129050016E0,2.545950174E0,-7.61E-02
1.797674083E0,1.186950088E0,2.068050146E0,-2.29E-01
1.801630622E0,1.072050095E0,1.608000040E0,-4.78E-01
1.805587684E0,8.800500631E-1,1.186950088E0,-6.70E-01
1.809544376E0,6.120000482E-1,7.459500432E-1,-5.93E-01
1.813500914E0,4.780500233E-1,4.399500191E-1,-6.12E-01
1.817457386E0,3.630000055E-1,3.060000241E-1,-6.12E-01
1.821413386E0,3.820500076E-1,2.100000083E-1,-6.51E-01
1.825369924E0,1.512000084E0,5.170500278E-1,-7.85E-01
1.829326227E0,2.451000214E0,1.072050095E0,-8.80E-01
1.833282535E0,1.800000072E0,7.650000453E-1,-1.01E+00
1.837238919E0,1.512000084E0,6.120000482E-1,-1.15E+00
1.841195309E0,1.588950038E0,6.889500618E-1,-1.38E+00
1.845151617E0,1.741950035E0,7.849500179E-1,-1.89E+00
1.849108001E0,1.780050039E0,1.186950088E0,-3.71E+00
1.853064222E0,1.741950035E0,1.645950079E0,-6.05E+00
1.857020914E0,1.359000087E0,1.665000081E0,-6.82E+00
1.860977684E0,1.072050095E0,1.608000040E0,-6.07E+00
1.864934607E0,9.570000172E-1,1.339950085E0,-4.65E+00
1.868891376E0,8.610000610E-1,1.110000014E0,-3.29E+00
1.872848145E0,7.080000043E-1,9.760500193E-1,-2.16E+00
1.876804583E0,5.929500461E-1,8.419500589E-1,-1.28E+00
1.880761737E0,4.020000100E-1,7.459500432E-1,-8.61E-01
1.884718660E0,2.869500220E-1,6.700500250E-1,-6.89E-01
1.888675361E0,1.530000120E-1,6.510000229E-1,-5.55E-01
1.892632053E0,9.495000541E-2,6.310500503E-1,-5.36E-01
1.896588746E0,5.700000376E-2,6.310500503E-1,-4.59E-01
1.900544852E0,3.795000166E-2,6.120000482E-1,-4.02E-01
1.904501313E0,1.905000024E-2,6.120000482E-1,-3.63E-01
1.908457775E0,3.795000166E-2,5.929500461E-1,-3.63E-01
1.912414948E0,0.000000000E0,5.929500461E-1,-2.68E-01
1.916372640E0,-1.91E-02,5.740500093E-1,-2.48E-01
1.920328563E0,-1.91E-02,5.740500093E-1,-1.91E-01
1.924283399E0,0.000000000E0,5.359500051E-1,-1.34E-01
1.928239784E0,0.000000000E0,5.170500278E-1,-1.91E-02
1.932194938E0,7.605000585E-2,4.780500233E-1,5.700000376E-2
1.936151697E0,9.495000541E-2,4.969500303E-1,1.339500099E-1
1.940108774E0,1.140000075E-1,4.210500121E-1,2.479500175E-1
1.944065543E0,1.530000120E-1,4.210500121E-1,3.060000241E-1
1.948022010E0,1.720500141E-1,4.020000100E-1,3.820500076E-1
1.951978471E0,1.909500062E-1,4.020000100E-1,4.020000100E-1
1.955934856E0,2.290500104E-1,3.820500076E-1,4.780500233E-1
1.959891245E0,2.680500150E-1,3.820500076E-1,4.969500303E-1
1.963847476E0,2.479500175E-1,3.820500076E-1,4.399500191E-1
1.967803707E0,2.479500175E-1,3.820500076E-1,3.820500076E-1
1.971759856E0,2.290500104E-1,3.820500076E-1,2.680500150E-1
1.975715702E0,1.909500062E-1,3.820500076E-1,1.140000075E-1
1.979672702E0,1.720500141E-1,4.020000100E-1,-1.91E-02
1.983628707E0,1.140000075E-1,4.020000100E-1,-1.34E-01
1.987584784E0,1.339500099E-1,3.820500076E-1,-1.34E-01
1.991541322E0,1.530000120E-1,2.869500220E-1,-1.72E-01
1.995495875E0,1.909500062E-1,-3.80E-02,-2.10E-01
1.999451875E0,2.869500220E-1,-1.91E-01,-2.10E-01
2.003408259E0,3.250500262E-1,-2.87E-01,-2.68E-01
2.007364245E0,3.439500034E-1,-3.63E-01,-6.70E-01
2.011320476E0,9.379500151E-1,-1.23E+00,-7.18E+00
2.015277707E0,1.627050042E0,-2.78E+00,-1.69E+01
2.019234394E0,1.072050095E0,-3.22E+00,-1.47E+01
2.023191010E0,4.399500191E-1,-3.71E+00,-1.20E+01
2.027147471E0,0.000000000E0,-4.37E+00,-9.73E+00
2.031105174E0,-3.06E-01,-4.73E+00,-7.20E+00
2.035061558E0,-7.65E-01,-5.34E+00,-4.73E+00
2.039018174E0,-1.05E+00,-6.57E+00,-3.73E+00
2.042974634E0,-1.53E+00,-8.33E+00,-9.76E-01
2.046930326E0,-1.88E+00,-9.71E+00,1.990950108E0
2.050886634E0,-1.47E+00,-9.99E+00,2.259000063E0
2.054843015E0,-6.12E-01,-1.04E+01,2.737950087E0
2.058797399E0,3.630000055E-1,-1.06E+01,3.351000071E0
2.062753784E0,4.210500121E-1,-1.20E+01,3.982950211E0
2.066711962E0,-8.61E-01,-1.49E+01,3.619050264E0
2.070668654E0,-2.93E+00,-1.79E+01,3.637950182E0
2.074626193E0,-5.34E+00,-2.35E+01,-1.72E-01
2.078582500E0,-7.74E+00,-3.07E+01,-4.61E+00
2.082536962E0,-8.52E+00,-3.77E+01,-7.08E+00
2.086491577E0,-8.02E+00,-3.92E+01,-7.70E+00
2.090449615E0,-4.48E+00,-3.92E+01,-7.64E+00
2.094403000E0,2.278050184E0,-3.92E+01,-5.34E+00
2.098359000E0,7.066050529E0,-3.92E+01,-1.89E+00
2.102313221E0,7.429050446E0,-3.92E+01,7.650000453E-1
2.106271451E0,4.021049976E0,-3.91E+01,3.484950066E0
2.110227375E0,1.474050045E0,-3.54E+01,7.008000374E0
2.114185083E0,-2.10E-01,-2.95E+01,7.582950592E0
2.118140544E0,-4.02E-01,-2.48E+01,5.974050522E0
2.122094314E0,2.100000083E-1,-2.09E+01,4.021049976E0
2.126050227E0,9.379500151E-1,-1.76E+01,2.392950058E0
2.130005996E0,8.419500589E-1,-1.49E+01,1.014000058E0
2.133964919E0,-1.14E-01,-1.28E+01,-3.44E-01
2.137921073E0,-8.04E-01,-1.10E+01,-1.19E+00
2.141877073E0,-1.57E+00,-9.33E+00,-2.14E+00
2.145832611E0,-2.14E+00,-8.06E+00,-2.89E+00
2.149789001E0,-2.64E+00,-6.93E+00,-3.50E+00
2.153744693E0,-2.95E+00,-5.96E+00,-3.85E+00
2.157700616E0,-3.24E+00,-5.13E+00,-4.54E+00
2.161656933E0,-3.58E+00,-4.42E+00,-6.34E+00
2.165613241E0,-3.56E+00,-4.19E+00,-7.56E+00
2.169569087E0,-3.68E+00,-4.67E+00,-7.07E+00
2.173525318E0,-3.93E+00,-5.94E+00,-5.61E+00
2.177481395E0,-3.85E+00,-7.83E+00,-4.37E+00
2.181437164E0,-3.56E+00,-9.48E+00,-3.22E+00
2.185393458E0,-3.33E+00,-1.07E+01,-2.47E+00
2.189349304E0,-2.99E+00,-1.19E+01,-2.18E+00
2.193305842E0,-2.43E+00,-1.29E+01,-2.30E+00
2.197261779E0,-1.88E+00,-1.36E+01,-2.64E+00
2.201217702E0,-1.23E+00,-1.37E+01,-3.04E+00
2.205173549E0,-8.42E-01,-1.35E+01,-3.31E+00
2.209129472E0,-4.40E-01,-1.29E+01,-3.39E+00
2.213085241E0,-7.61E-02,-1.25E+01,-3.33E+00
2.217040087E0,3.795000166E-2,-1.21E+01,-3.18E+00
2.220996097E0,7.605000585E-2,-1.17E+01,-3.03E+00
2.224953713E0,-3.80E-02,-1.10E+01,-2.91E+00
2.228910097E0,-1.72E-01,-1.04E+01,-2.76E+00
2.232866256E0,-3.25E-01,-9.86E+00,-2.60E+00
2.236822179E0,-5.17E-01,-9.33E+00,-2.41E+00
2.240778410E0,-7.65E-01,-8.92E+00,-2.20E+00
2.244734549E0,-1.07E+00,-8.67E+00,-1.95E+00
2.248690856E0,-1.34E+00,-8.52E+00,-1.72E+00
2.252646856E0,-1.53E+00,-8.41E+00,-1.46E+00
2.256603058E0,-1.59E+00,-8.33E+00,-1.30E+00
2.260559289E0,-1.57E+00,-8.27E+00,-1.24E+00
2.264514981E0,-1.53E+00,-8.19E+00,-1.23E+00
2.268470588E0,-1.46E+00,-8.14E+00,-1.23E+00
2.272426203E0,-1.32E+00,-8.14E+00,-1.32E+00
2.276382280E0,-1.17E+00,-8.06E+00,-1.42E+00
2.280338227E0,-9.57E-01,-7.93E+00,-1.55E+00
2.284294304E0,-7.46E-01,-7.81E+00,-1.65E+00
2.288250150E0,-5.93E-01,-7.66E+00,-1.74E+00
2.292205684E0,-4.59E-01,-7.62E+00,-1.82E+00
2.296161761E0,-3.63E-01,-7.72E+00,-1.74E+00
2.300116530E0,-5.70E-02,-7.62E+00,-1.80E+00
2.304070202E0,9.495000541E-2,-7.45E+00,-1.95E+00
2.308025510E0,2.479500175E-1,-7.28E+00,-2.30E+00
2.311981125E0,2.680500150E-1,-7.29E+00,-2.70E+00
2.315937606E0,1.339500099E-1,-7.47E+00,-3.14E+00
2.319893837E0,3.795000166E-2,-7.68E+00,-3.37E+00
2.323849990E0,5.700000376E-2,-8.00E+00,-3.41E+00
2.327806606E0,3.630000055E-1,-8.43E+00,-3.26E+00
2.331762760E0,6.510000229E-1,-8.66E+00,-2.95E+00
2.335718760E0,8.230500221E-1,-8.75E+00,-2.45E+00
2.339674688E0,9.190500379E-1,-8.87E+00,-1.93E+00
2.343630765E0,1.129050016E0,-8.94E+00,-1.44E+00
2.347586919E0,1.243950009E0,-9.21E+00,-9.57E-01
2.351543067E0,1.474050045E0,-9.38E+00,-4.97E-01
2.355499221E0,1.741950035E0,-9.56E+00,-2.68E-01
2.359455529E0,1.990950108E0,-9.69E+00,-1.14E-01
2.363411914E0,2.143949986E0,-9.92E+00,-2.29E-01
2.367368606E0,2.527050018E0,-1.01E+01,-5.17E-01
2.371324760E0,2.776050091E0,-9.96E+00,-4.21E-01
2.375279221E0,2.833950043E0,-1.02E+01,1.720500141E-1
2.379236991E0,2.545950174E0,-9.40E+00,-1.14E-01
2.383193529E0,2.794950247E0,-9.54E+00,-9.00E-01
2.387149447E0,2.584950209E0,-9.73E+00,-1.30E+00
2.391105370E0,2.202000141E0,-9.69E+00,-1.53E+00
2.395061216E0,1.990950108E0,-9.57E+00,-1.63E+00
2.399016837E0,1.665000081E0,-9.25E+00,-1.09E+00
2.402972452E0,1.263000011E0,-8.81E+00,-1.68E+00
2.406928375E0,1.645950079E0,-9.04E+00,-2.24E+00
2.410883971E0,1.378050089E0,-9.19E+00,-2.09E+00
2.414839663E0,9.190500379E-1,-9.21E+00,-1.80E+00
2.418794894E0,4.780500233E-1,-9.21E+00,-1.44E+00
2.422750971E0,1.140000075E-1,-9.31E+00,-1.28E+00
2.426707201E0,-2.87E-01,-9.56E+00,-1.32E+00
2.430662048E0,-6.51E-01,-9.78E+00,-1.32E+00
2.434617211E0,-9.76E-01,-1.01E+01,-1.24E+00
2.438572058E0,-1.15E+00,-1.03E+01,-9.19E-01
2.442527211E0,-1.32E+00,-1.05E+01,-7.27E-01
2.446483466E0,-1.44E+00,-1.07E+01,-8.04E-01
2.450439236E0,-1.59E+00,-1.09E+01,-1.11E+00
2.454395159E0,-1.74E+00,-1.11E+01,-1.44E+00
2.458351697E0,-1.84E+00,-1.14E+01,-1.55E+00
2.462308005E0,-1.95E+00,-1.17E+01,-1.55E+00
2.466264466E0,-1.97E+00,-1.21E+01,-1.57E+00
2.470220625E0,-1.91E+00,-1.26E+01,-1.61E+00
2.474176779E0,-1.84E+00,-1.31E+01,-1.65E+00
2.478132779E0,-1.78E+00,-1.37E+01,-1.63E+00
2.482088783E0,-1.78E+00,-1.42E+01,-1.57E+00
2.486044706E0,-1.84E+00,-1.48E+01,-1.67E+00
2.490000706E0,-1.97E+00,-1.54E+01,-1.95E+00
2.493956173E0,-2.16E+00,-1.60E+01,-2.26E+00
2.497912096E0,-2.37E+00,-1.67E+01,-2.49E+00
2.501867788E0,-2.68E+00,-1.74E+01,-2.41E+00
2.505823318E0,-3.04E+00,-1.81E+01,-2.07E+00
2.509779471E0,-3.41E+00,-1.86E+01,-1.55E+00
2.513735625E0,-3.75E+00,-1.92E+01,-9.00E-01
2.517691706E0,-4.02E+00,-1.97E+01,-4.78E-01
2.521647322E0,-4.27E+00,-2.04E+01,-2.87E-01
2.525602706E0,-4.42E+00,-2.11E+01,-3.80E-02
2.529556937E0,-4.67E+00,-2.18E+01,2.290500104E-1
2.533512552E0,-5.00E+00,-2.27E+01,3.820500076E-1
2.537468552E0,-5.30E+00,-2.34E+01,4.399500191E-1
2.541424697E0,-5.28E+00,-2.43E+01,3.820500076E-1
2.545381159E0,-5.07E+00,-2.51E+01,1.530000120E-1
2.549338390E0,-4.88E+00,-2.58E+01,-2.10E-01
2.553294620E0,-4.86E+00,-2.64E+01,-5.93E-01
2.557250390E0,-5.04E+00,-2.69E+01,-1.40E+00
2.561207005E0,-4.98E+00,-2.69E+01,-2.39E+00
2.565163231E0,-4.54E+00,-2.66E+01,-3.52E+00
2.569119000E0,-4.17E+00,-2.59E+01,-4.84E+00
2.573075154E0,-3.91E+00,-2.50E+01,-6.24E+00
2.577030812E0,-3.94E+00,-2.35E+01,-7.45E+00
2.580986428E0,-4.21E+00,-2.12E+01,-8.08E+00
2.584942735E0,-4.23E+00,-1.90E+01,-8.19E+00
2.588898875E0,-4.08E+00,-1.71E+01,-7.68E+00
2.592854952E0,-3.75E+00,-1.55E+01,-6.63E+00
2.596811491E0,-3.45E+00,-1.40E+01,-5.53E+00
2.600767745E0,-3.39E+00,-1.26E+01,-4.81E+00
2.604724207E0,-3.33E+00,-1.14E+01,-4.61E+00
2.608681130E0,-2.79E+00,-1.04E+01,-4.35E+00
2.612637505E0,-2.24E+00,-9.34E+00,-3.79E+00
2.616594428E0,-1.82E+00,-8.29E+00,-2.91E+00
2.620551043E0,-1.44E+00,-7.35E+00,-2.14E+00
2.624507351E0,-9.95E-01,-6.72E+00,-1.63E+00
2.628463812E0,-4.02E-01,-6.11E+00,-1.21E+00
2.632418197E0,3.250500262E-1,-5.36E+00,-6.12E-01
2.636374356E0,9.379500151E-1,-4.63E+00,-1.91E-02
2.640329510E0,1.302000046E0,-4.04E+00,4.590000212E-1
2.644285664E0,1.321050048E0,-3.48E+00,5.929500461E-1
2.648241826E0,1.243950009E0,-3.03E+00,5.359500051E-1
2.652197903E0,1.263000011E0,-2.68E+00,3.630000055E-1
2.656154442E0,1.378050089E0,-2.16E+00,2.479500175E-1
2.660111678E0,1.551000118E0,-1.61E+00,5.700000376E-2
2.664069447E0,1.588950038E0,-1.19E+00,-1.91E-01
2.668025831E0,1.665000081E0,-7.08E-01,-5.17E-01
2.671982129E0,1.819050074E0,-2.68E-01,-9.38E-01
2.675940206E0,1.914000034E0,1.140000075E-1,-1.23E+00
2.679895821E0,2.009999990E0,4.210500121E-1,-1.46E+00
2.683851909E0,2.029050112E0,6.510000229E-1,-1.59E+00
2.687808063E0,2.047950029E0,9.000000358E-1,-1.67E+00
2.691763986E0,2.086950064E0,1.072050095E0,-1.61E+00
2.695720289E0,2.106000185E0,1.129050016E0,-1.42E+00
2.699675981E0,2.106000185E0,1.243950009E0,-1.21E+00
2.703631674E0,2.125050068E0,1.302000046E0,-9.95E-01
2.707587669E0,2.182049990E0,1.302000046E0,-7.46E-01
2.711543284E0,2.374050140E0,1.302000046E0,-5.36E-01
2.715499053E0,2.488950014E0,1.302000046E0,-4.78E-01
2.719454894E0,2.604000092E0,1.302000046E0,-4.21E-01
2.723410971E0,2.680050135E0,1.378050089E0,-3.06E-01
2.727366971E0,2.776050091E0,1.455000043E0,-2.68E-01
2.731323101E0,2.890950203E0,1.645950079E0,-3.44E-01
2.735278486E0,2.872050047E0,1.645950079E0,-4.78E-01
2.739234178E0,2.853000164E0,1.800000072E0,-6.70E-01
2.743189799E0,2.719050169E0,1.894950032E0,-8.23E-01
2.747145952E0,2.604000092E0,1.990950108E0,-9.19E-01
2.751102029E0,2.392950058E0,2.009999990E0,-8.04E-01
2.755057645E0,2.182049990E0,2.009999990E0,-6.12E-01
2.759013645E0,1.972050071E0,1.972050071E0,-1.91E-01
2.762967952E0,1.665000081E0,1.894950032E0,1.339500099E-1
2.766924222E0,1.378050089E0,1.780050039E0,4.020000100E-1
2.770879915E0,1.225050092E0,1.645950079E0,6.120000482E-1
2.774835453E0,9.949500561E-1,1.551000118E0,8.230500221E-1
2.778790833E0,7.849500179E-1,1.455000043E0,9.570000172E-1
2.782746525E0,6.310500503E-1,1.282050014E0,1.033950090E0
2.786702756E0,4.969500303E-1,1.033950090E0,1.110000014E0
2.790658578E0,4.020000100E-1,8.230500221E-1,1.129050016E0
2.794614886E0,3.250500262E-1,5.170500278E-1,1.014000058E0
2.798571270E0,4.590000212E-1,3.630000055E-1,7.849500179E-1
2.802527289E0,7.459500432E-1,2.869500220E-1,5.359500051E-1
2.806483366E0,1.014000058E0,2.680500150E-1,2.290500104E-1
2.810439597E0,1.168050051E0,2.100000083E-1,-1.91E-02
2.814396823E0,1.186950088E0,1.339500099E-1,-3.63E-01
2.818352207E0,1.243950009E0,1.905000024E-2,-7.46E-01
2.822307130E0,1.225050092E0,-5.70E-02,-1.19E+00
2.826263125E0,1.263000011E0,-1.91E-01,-1.68E+00
2.830218895E0,1.282050014E0,-2.87E-01,-2.07E+00
2.834175049E0,1.321050048E0,-3.63E-01,-2.41E+00
2.838131270E0,1.417050123E0,-4.59E-01,-2.64E+00
2.842087347E0,1.435950041E0,-5.55E-01,-2.70E+00
2.846043117E0,1.455000043E0,-7.08E-01,-2.58E+00
2.849999409E0,1.417050123E0,-8.80E-01,-2.22E+00
2.853955871E0,1.359000087E0,-9.38E-01,-1.63E+00
2.857912794E0,1.243950009E0,-1.01E+00,-9.57E-01
2.861868871E0,1.168050051E0,-1.09E+00,-3.25E-01
2.865823794E0,1.072050095E0,-1.15E+00,1.140000075E-1
2.869780179E0,9.190500379E-1,-1.15E+00,3.439500034E-1
2.873736491E0,8.230500221E-1,-1.11E+00,4.780500233E-1
2.877692645E0,6.510000229E-1,-1.07E+00,8.040000200E-1
2.881649030E0,4.780500233E-1,-1.13E+00,1.206000090E0
2.885605342E0,2.869500220E-1,-1.13E+00,1.570050120E0
2.889561650E0,1.530000120E-1,-1.21E+00,1.588950038E0
2.893518496E0,3.795000166E-2,-1.32E+00,1.339950085E0
2.897474280E0,0.000000000E0,-1.32E+00,1.072050095E0
2.901432433E0,-1.91E-02,-1.47E+00,5.740500093E-1
2.905390664E0,-1.72E-01,-1.68E+00,-9.00E-01
2.909347198E0,-3.63E-01,-2.45E+00,-5.94E+00
2.913303121E0,-2.68E-01,-3.71E+00,-9.59E+00
2.917258813E0,-1.72E-01,-4.81E+00,-6.28E+00
2.921214520E0,-3.25E-01,-5.99E+00,-2.22E+00
2.925168828E0,-9.38E-01,-7.26E+00,1.378050089E0
2.929125059E0,-1.89E+00,-8.33E+00,4.021049976E0
2.933081078E0,-3.08E+00,-9.48E+00,5.266050339E0
2.937037539E0,-4.35E+00,-1.12E+01,5.284950256E0
2.940994232E0,-5.73E+00,-1.42E+01,4.747950077E0
2.944950857E0,-7.29E+00,-1.82E+01,4.288949966E0
2.948907549E0,-9.13E+00,-2.26E+01,3.541950226E0
2.952864626E0,-1.15E+01,-2.77E+01,9.379500151E-1
2.956821837E0,-1.22E+01,-3.19E+01,-1.26E+00
2.960778376E0,-1.02E+01,-3.28E+01,-1.05E+00
2.964732991E0,-7.91E+00,-3.17E+01,1.720500141E-1
2.968688688E0,-7.08E+00,-3.04E+01,1.168050051E0
2.972644458E0,-7.35E+00,-2.88E+01,1.741950035E0
2.976600458E0,-7.77E+00,-2.69E+01,2.106000185E0
2.980555770E0,-7.95E+00,-2.46E+01,2.757000208E0
2.984510924E0,-7.95E+00,-2.22E+01,3.217050076E0
2.988466616E0,-8.10E+00,-2.03E+01,3.043950081E0
2.992422832E0,-8.75E+00,-1.99E+01,1.723050117E0
2.996380678E0,-9.17E+00,-2.12E+01,-2.36E+00
3.000336525E0,-7.83E+00,-2.46E+01,-1.04E+01
3.004292453E0,-5.84E+00,-2.83E+01,-1.97E+01
3.008248606E0,-2.70E+00,-3.12E+01,-2.41E+01
3.012203145E0,9.379500151E-1,-3.16E+01,-2.32E+01
3.016159208E0,2.641950130E0,-3.13E+01,-1.72E+01
3.020115362E0,4.423050404E0,-2.99E+01,-8.06E+00
3.024071054E0,6.337950230E0,-2.78E+01,-9.57E-01
3.028026126E0,5.341950417E0,-2.52E+01,4.117050171E0
3.031982357E0,1.588950038E0,-2.30E+01,6.453000069E0
3.035939741E0,-2.47E+00,-2.04E+01,5.572050095E0
3.039895597E0,-4.44E+00,-1.80E+01,2.355000019E0
3.043853366E0,-5.99E+00,-1.49E+01,-1.59E+00
3.047809135E0,-7.12E+00,-1.21E+01,-5.11E+00
3.051765005E0,-6.63E+00,-1.06E+01,-6.86E+00
3.055721159E0,-5.57E+00,-1.00E+01,-5.78E+00
3.059677467E0,-4.52E+00,-1.01E+01,-2.95E+00
3.063631386E0,-3.89E+00,-9.98E+00,1.720500141E-1
3.067586617E0,-3.68E+00,-9.84E+00,2.470050097E0
3.071542386E0,-3.31E+00,-1.01E+01,4.135950089E0
3.075498458E0,-3.20E+00,-1.01E+01,4.806000233E0
3.079454458E0,-3.89E+00,-1.00E+01,4.786950111E0
3.083410689E0,-4.59E+00,-9.98E+00,4.441950321E0
3.087367130E0,-4.75E+00,-9.94E+00,3.943950176E0
3.091324053E0,-4.75E+00,-9.77E+00,3.351000071E0
3.095280130E0,-4.50E+00,-9.42E+00,2.776050091E0
3.099236827E0,-4.50E+00,-9.06E+00,2.278050184E0
3.103193058E0,-5.11E+00,-8.62E+00,1.741950035E0
3.107149751E0,-6.17E+00,-8.00E+00,1.225050092E0
3.111105684E0,-6.91E+00,-7.49E+00,8.040000200E-1
3.115061453E0,-7.35E+00,-7.16E+00,4.399500191E-1
3.119016914E0,-7.51E+00,-6.80E+00,1.909500062E-1
3.122973130E0,-7.22E+00,-6.49E+00,5.700000376E-2
3.126929515E0,-6.74E+00,-6.09E+00,-9.50E-02
3.130885438E0,-6.07E+00,-5.67E+00,-1.14E-01
3.134840852E0,-5.44E+00,-5.17E+00,-9.50E-02
3.138796621E0,-4.69E+00,-4.69E+00,-1.72E-01
3.142753159E0,-4.02E+00,-4.37E+00,-2.10E-01
3.146709246E0,-3.18E+00,-4.17E+00,-3.44E-01
3.150665477E0,-2.58E+00,-3.81E+00,-5.17E-01
3.154621400E0,-2.05E+00,-3.48E+00,-7.85E-01
3.158577015E0,-1.68E+00,-3.24E+00,-1.23E+00
3.162532862E0,-1.42E+00,-3.04E+00,-2.11E+00
3.166489092E0,-1.30E+00,-3.03E+00,-3.27E+00
3.170444794E0,-1.28E+00,-3.16E+00,-4.40E+00
3.174400409E0,-1.38E+00,-3.43E+00,-5.46E+00
3.178356640E0,-1.42E+00,-3.89E+00,-6.38E+00
3.182312607E0,-1.42E+00,-4.33E+00,-7.10E+00
3.186269222E0,-1.42E+00,-4.79E+00,-6.89E+00
3.190225992E0,-1.53E+00,-5.30E+00,-5.96E+00
3.194181852E0,-1.63E+00,-5.69E+00,-4.81E+00
3.198137775E0,-1.65E+00,-6.07E+00,-3.62E+00
3.202093929E0,-1.49E+00,-6.43E+00,-2.57E+00
3.206050164E0,-1.05E+00,-6.84E+00,-1.74E+00
3.210006472E0,-5.36E-01,-7.26E+00,-1.30E+00
3.213962780E0,-2.10E-01,-7.70E+00,-1.19E+00
3.217917342E0,5.700000376E-2,-8.18E+00,-1.26E+00
3.221873265E0,3.250500262E-1,-8.66E+00,-1.26E+00
3.225828881E0,6.310500503E-1,-9.09E+00,-1.09E+00
3.229785178E0,8.230500221E-1,-9.65E+00,-1.09E+00
3.233740948E0,9.379500151E-1,-1.02E+01,-1.23E+00
3.237696409E0,1.014000058E0,-1.08E+01,-1.40E+00
3.241652462E0,1.053000093E0,-1.14E+01,-1.34E+00
3.245608770E0,1.243950009E0,-1.17E+01,-1.21E+00
3.249564539E0,1.665000081E0,-1.18E+01,-9.57E-01
3.253520698E0,2.086950064E0,-1.18E+01,-8.42E-01
3.257476390E0,2.584950209E0,-1.18E+01,-6.89E-01
3.261432775E0,3.139950037E0,-1.19E+01,-7.85E-01
3.265388775E0,3.541950226E0,-1.21E+01,-1.01E+00
3.269344852E0,3.810000181E0,-1.23E+01,-1.19E+00
3.273300775E0,4.021049976E0,-1.24E+01,-1.32E+00
3.277256789E0,4.212000370E0,-1.23E+01,-1.38E+00
3.281212943E0,4.365000248E0,-1.21E+01,-1.70E+00
3.285169097E0,4.404000282E0,-1.18E+01,-1.99E+00
3.289125399E0,4.251000404E0,-1.13E+01,-2.32E+00
3.293081630E0,3.943950176E0,-1.06E+01,-2.43E+00
3.297037476E0,3.465000153E0,-9.90E+00,-2.57E+00
3.300993712E0,2.872050047E0,-9.17E+00,-2.64E+00
3.304949712E0,2.239950180E0,-8.73E+00,-2.74E+00
3.308905404E0,1.608000040E0,-8.41E+00,-2.79E+00
3.312860933E0,1.147950053E0,-8.12E+00,-2.79E+00
3.316816318E0,8.800500631E-1,-7.87E+00,-2.85E+00
3.320771164E0,5.929500461E-1,-7.62E+00,-2.85E+00
3.324726063E0,4.590000212E-1,-7.35E+00,-2.93E+00
3.328681678E0,4.780500233E-1,-7.07E+00,-3.08E+00
3.332637678E0,5.359500051E-1,-6.84E+00,-3.04E+00
3.336594217E0,6.889500618E-1,-6.66E+00,-2.99E+00
3.340550986E0,8.610000610E-1,-6.57E+00,-2.89E+00
3.344508063E0,1.072050095E0,-6.59E+00,-2.72E+00
3.348464678E0,1.168050051E0,-6.66E+00,-2.47E+00
3.352421371E0,1.147950053E0,-6.74E+00,-2.30E+00
3.356377909E0,9.760500193E-1,-6.72E+00,-2.16E+00
3.360334131E0,7.270500064E-1,-6.68E+00,-2.22E+00
3.364290362E0,4.590000212E-1,-6.64E+00,-2.30E+00
3.368246977E0,3.630000055E-1,-6.72E+00,-2.41E+00
